game_id,team1_id,team2_id,team1_won,kill_diff,dragon_diff,rift_herald_diff,tower_diff,grub_diff,first_blood,first_dragon,first_herald
537,47,64,1,0,0,1,0,0,team2,none,team1
538,44,53,1,0,0,1,0,0,none,none,team1
539,44,53,1,5,0,1,0,0,team2,none,team1
540,55,85,1,-7,0,1,0,0,team2,none,team1
541,55,85,0,0,0,-1,0,0,team2,none,team2
542,55,85,1,1,0,1,0,0,none,none,team1
543,58,61,0,1,0,-1,0,0,team2,none,team2
544,58,61,1,1,0,1,0,0,team2,none,team1
545,58,61,0,4,0,1,0,0,team1,none,team1
546,44,66,1,0,0,0,0,0,team2,none,none
547,44,66,1,0,0,-1,0,0,team2,none,team2
548,54,65,0,-2,0,1,1,0,team2,none,team1
549,54,65,0,-1,0,1,0,0,team2,none,team1
550,63,64,1,4,0,1,0,0,team1,none,team1
551,63,64,1,2,0,-1,0,0,team1,none,team2
552,56,62,0,-3,0,-1,0,0,team2,none,team2
553,56,62,0,-1,0,-1,0,0,team2,none,team2
554,47,55,1,2,0,-1,1,0,team2,none,team2
555,47,55,0,0,0,1,0,0,none,none,team1
556,47,55,0,-1,0,1,1,0,team1,none,team1
557,43,66,1,-1,0,-1,0,0,team1,none,team2
558,43,66,1,7,0,1,1,0,team1,none,team1
559,61,63,0,-1,0,-1,0,0,team1,none,team2
560,61,63,1,4,0,1,0,0,team1,none,team1
561,61,63,0,-2,0,-1,-1,0,team2,none,team2
562,53,57,0,-1,0,0,0,0,team2,none,none
563,53,57,1,-2,0,-1,-1,0,team2,none,team2
564,53,57,0,-1,0,-1,0,0,team2,none,team2
565,54,85,1,4,0,1,0,0,team1,none,team1
566,54,85,0,-2,0,1,0,0,team2,none,team1
567,54,85,0,1,0,1,0,0,team1,none,team1
568,47,62,0,-1,0,0,0,0,team2,none,none
569,47,62,0,-1,0,1,0,0,team2,none,team1
570,57,59,0,-1,0,-1,0,0,team2,none,team2
571,57,59,1,0,0,0,0,0,team1,none,none
572,57,59,0,-3,0,0,0,0,team2,none,none
573,43,44,1,0,0,0,0,0,team2,none,none
574,43,44,0,3,0,1,0,0,team1,none,team1
575,43,44,0,-1,0,-1,0,0,team2,none,team2
576,55,56,0,1,0,1,0,0,team2,none,team1
577,55,56,1,0,0,-1,0,0,team2,none,team2
578,55,56,0,-2,0,-1,0,0,team2,none,team2
579,47,63,1,5,0,0,0,0,team2,none,none
580,47,63,0,2,0,0,0,0,team2,none,none
581,47,63,1,0,0,1,0,0,team1,none,team1
582,53,66,1,2,0,-1,0,0,team1,none,team2
583,53,66,1,-2,0,-1,-2,0,team2,none,team2
584,64,65,0,-2,0,0,0,0,team2,none,none
585,64,65,1,2,0,-1,1,0,team1,none,team2
586,64,65,1,-1,0,1,0,0,team1,none,team1
587,58,85,0,-1,0,-1,-1,0,team1,none,team2
588,58,85,0,-2,0,-1,-1,0,team2,none,team2
589,54,59,0,0,0,1,0,0,team1,none,team1
590,54,59,0,-2,0,-1,0,0,team2,none,team2
591,55,66,1,1,0,1,1,0,team1,none,team1
592,55,66,1,0,0,1,0,0,team2,none,team1
593,56,61,0,-2,0,-1,0,0,team2,none,team2
594,56,61,0,-3,0,-1,0,0,team2,none,team2
595,53,65,0,-2,0,1,1,0,team2,none,team1
596,53,65,1,3,0,1,0,0,team1,none,team1
597,53,65,0,-2,0,-1,0,0,team1,none,team2
598,58,62,1,1,0,1,1,0,team1,none,team1
599,58,62,0,2,0,-1,-1,0,team1,none,team2
600,58,62,1,2,0,-1,0,0,team1,none,team2
601,43,61,0,-3,0,-1,-1,0,team2,none,team2
602,43,61,0,-2,0,0,0,0,team2,none,none
603,47,59,1,3,0,0,0,0,team1,none,none
604,57,85,1,-1,0,1,0,0,team1,none,team1
605,57,85,1,1,0,-1,0,0,team1,none,team2
606,44,64,0,-1,0,0,0,0,none,none,none
607,44,64,1,-1,0,0,0,0,team1,none,none
608,43,65,0,1,0,-1,0,0,team1,none,team2
609,43,65,0,-1,0,0,0,0,team2,none,none
610,47,61,1,3,0,-1,0,0,team1,none,team2
611,47,61,1,0,0,0,0,0,none,none,none
612,53,55,0,2,0,-1,0,0,team1,none,team2
613,53,55,1,1,0,-1,0,0,team2,none,team2
614,53,55,1,1,0,0,0,0,team2,none,none
615,57,63,1,0,0,1,0,0,none,none,team1
616,57,63,1,4,0,1,0,0,team1,none,team1
617,64,66,1,1,0,-1,0,0,team1,none,team2
618,64,66,1,6,0,1,0,0,team1,none,team1
619,56,85,0,-2,0,-1,0,0,team2,none,team2
620,56,85,0,1,0,1,0,0,team2,none,team1
621,57,65,1,-2,0,-1,0,0,team2,none,team2
622,57,65,1,2,0,1,0,0,team2,none,team1
623,58,59,1,2,0,1,0,0,team1,none,team1
624,58,59,0,-3,0,-1,0,0,team2,none,team2
625,58,59,1,0,0,0,0,0,team2,none,none
626,54,55,1,-1,0,0,0,0,team2,none,none
627,54,55,0,-5,0,-1,0,0,team2,none,team2
628,54,55,0,0,0,1,0,0,none,none,team1
629,62,66,1,0,0,1,1,0,team2,none,team1
630,62,66,1,2,0,0,0,0,team1,none,none
631,61,64,0,-2,0,1,0,0,team2,none,team1
632,61,64,0,0,0,0,0,0,none,none,none
633,43,53,1,2,0,1,0,0,team1,none,team1
634,43,53,0,0,0,-1,0,0,team2,none,team2
635,43,53,0,2,0,1,0,0,team1,none,team1
636,56,59,0,2,0,1,0,0,team2,none,team1
637,56,59,0,-4,0,-1,0,0,team2,none,team2
638,44,54,0,-1,0,0,0,0,team1,none,none
639,44,54,1,-1,0,1,1,0,team2,none,team1
640,44,54,1,0,0,1,0,0,team2,none,team1
641,4,105,0,-5,0,1,0,0,team2,none,team1
642,4,105,1,2,0,0,0,0,team1,none,none
643,4,105,0,1,0,0,0,0,team1,none,none
644,49,106,1,6,0,0,0,0,team1,none,none
645,49,106,1,0,0,0,0,0,team1,none,none
646,108,109,1,0,0,1,0,0,team2,none,team1
647,108,109,0,-1,0,0,0,0,team2,none,none
648,108,109,1,6,0,1,0,0,team1,none,team1
649,110,111,0,-1,0,0,0,0,team2,none,none
650,110,111,0,-6,0,0,0,0,team2,none,none
651,109,111,1,-3,0,0,0,0,team2,none,none
652,109,111,1,4,0,-1,-1,0,team1,none,team2
653,4,110,1,-1,0,0,0,0,team2,none,none
654,4,110,1,0,0,1,0,0,none,none,team1
655,106,108,1,3,0,1,0,0,team1,none,team1
656,106,108,0,-2,0,-1,0,0,team2,none,team2
657,106,108,1,-1,0,0,0,0,team2,none,none
658,49,105,1,3,0,0,0,0,team1,none,none
659,49,105,1,0,0,0,0,0,team2,none,none
660,106,111,1,-1,0,0,0,0,team1,none,none
661,106,111,0,2,0,0,0,0,team2,none,none
662,106,111,0,-6,0,0,0,0,team2,none,none
663,105,108,1,6,0,1,0,0,team2,none,team1
664,105,108,1,4,0,1,0,0,team1,none,team1
665,4,49,0,-1,0,-1,0,0,team2,none,team2
666,4,49,1,0,0,0,0,0,team1,none,none
667,4,49,1,-4,0,0,0,0,team2,none,none
668,109,110,1,-1,0,0,0,0,team2,none,none
669,109,110,1,4,0,-1,0,0,team1,none,team2
670,106,110,1,-2,0,0,0,0,team2,none,none
671,106,110,1,-2,0,0,0,0,team2,none,none
672,49,108,1,3,0,0,0,0,team1,none,none
673,49,108,1,1,0,0,0,0,team1,none,none
674,105,111,0,-2,0,0,0,0,team2,none,none
675,105,111,1,-2,0,0,0,0,team2,none,none
676,105,111,0,-1,0,0,0,0,team2,none,none
677,4,109,1,0,0,-1,0,0,none,none,team2
678,4,109,0,1,0,0,0,0,team2,none,none
679,4,109,1,1,0,-1,0,0,team1,none,team2
680,106,109,1,5,0,1,1,0,team1,none,team1
681,106,109,1,1,0,1,0,0,team2,none,team1
682,49,111,1,3,0,1,0,0,team1,none,team1
683,49,111,1,1,0,1,0,0,team1,none,team1
684,105,110,0,-1,0,-1,0,0,team2,none,team2
685,105,110,1,-1,0,1,0,0,team2,none,team1
686,105,110,1,2,0,-1,0,0,team1,none,team2
687,4,108,1,6,0,0,0,0,team1,none,none
688,4,108,1,-1,0,1,0,0,team2,none,team1
689,105,109,0,-1,0,0,0,0,team1,none,none
690,105,109,1,2,0,1,0,0,team1,none,team1
691,105,109,1,-1,0,1,0,0,team2,none,team1
692,49,110,1,4,0,1,-1,0,team1,none,team1
693,49,110,0,2,0,0,0,0,team2,none,none
694,49,110,1,-2,0,0,0,0,team2,none,none
695,4,106,1,1,0,-1,0,0,team1,none,team2
696,4,106,0,-5,0,-1,-1,0,team2,none,team2
697,4,106,1,-3,0,-1,0,0,team2,none,team2
698,108,111,0,2,0,0,0,0,team1,none,none
699,108,111,0,-1,0,-1,0,0,team2,none,team2
700,108,110,1,0,0,-1,1,0,none,none,team2
701,108,110,0,5,0,1,0,0,team2,none,team1
702,108,110,0,-1,0,-1,0,0,team2,none,team2
703,4,111,0,-2,0,-1,0,0,team1,none,team2
704,4,111,0,-1,0,1,0,0,team2,none,team1
705,105,106,0,-2,0,-1,0,0,team2,none,team2
706,105,106,0,-1,0,0,0,0,team2,none,none
707,49,109,1,2,0,0,0,0,team2,none,none
708,49,109,1,0,0,1,0,0,team1,none,team1
709,4,105,1,1,0,0,0,0,team1,none,none
710,4,105,0,-2,0,1,1,0,team2,none,team1
711,4,105,1,3,0,0,0,0,team1,none,none
712,49,106,1,5,0,0,0,0,team1,none,none
713,49,106,1,-2,0,1,0,0,team2,none,team1
714,46,52,0,0,0,-1,0,0,none,none,team2
715,96,97,0,1,0,1,0,0,team1,none,team1
716,98,99,0,0,0,0,0,0,none,none,none
717,100,101,1,0,0,0,0,0,team2,none,none
718,97,102,1,0,0,-1,0,0,none,none,team2
719,101,103,1,0,0,0,0,0,none,none,none
720,52,98,1,-1,0,0,0,0,team2,none,none
721,96,100,0,-2,0,-1,-1,0,team2,none,team2
722,99,102,0,-1,0,0,0,0,team2,none,none
723,46,103,1,-2,0,-1,0,0,team2,none,team2
724,96,99,0,0,0,0,0,0,none,none,none
725,46,97,0,-1,0,-1,0,0,team2,none,team2
726,52,101,1,3,0,1,0,0,team1,none,team1
727,98,102,1,0,0,-1,0,0,none,none,team2
728,46,100,1,2,0,1,0,0,team1,none,team1
729,102,103,0,-2,0,1,0,0,team2,none,team1
730,52,99,1,2,0,-1,0,0,team1,none,team2
731,98,101,0,0,0,0,0,0,none,none,none
732,97,100,0,-3,0,1,0,0,team2,none,team1
733,96,103,0,0,0,1,0,0,none,none,team1
734,96,102,1,-1,0,0,0,0,team2,none,none
735,46,99,0,-3,0,-1,0,0,team2,none,team2
736,97,103,0,1,0,-1,0,0,team1,none,team2
737,52,100,1,1,0,1,0,0,team1,none,team1
738,99,101,0,-3,0,-1,0,0,team2,none,team2
739,98,103,0,-1,0,1,0,0,team2,none,team1
740,52,97,1,2,0,1,0,0,team1,none,team1
741,100,102,0,0,0,-1,0,0,team2,none,team2
742,46,98,0,0,0,0,0,0,team2,none,none
743,96,101,0,1,0,0,0,0,team1,none,none
744,46,101,0,-1,0,-1,0,0,team2,none,team2
745,52,103,1,-1,0,0,0,0,team2,none,none
746,96,98,0,1,0,0,0,0,team2,none,none
747,97,99,1,-1,0,-1,0,0,team2,none,team2
748,97,98,0,-1,0,-1,0,0,team2,none,team2
749,46,96,1,1,0,0,0,0,team2,none,none
750,100,103,1,0,0,-1,0,0,none,none,team2
751,101,102,0,-1,0,0,0,0,team2,none,none
752,99,100,0,-2,0,-1,0,0,team2,none,team2
753,52,102,1,3,0,1,0,0,team1,none,team1
754,137,138,1,0,0,-1,0,0,team2,none,team2
755,139,140,0,0,0,1,0,0,none,none,team1
756,141,142,1,0,0,0,0,0,team2,none,none
757,143,144,1,2,0,1,0,0,team1,none,team1
758,13,145,1,0,0,-1,0,0,none,none,team2
759,13,140,0,1,0,-1,0,0,team1,none,team2
760,137,142,0,-1,0,-1,0,0,team1,none,team2
761,141,145,0,2,0,1,0,0,team1,none,team1
762,139,144,1,3,0,-1,0,0,team1,none,team2
763,138,143,0,-1,0,-1,0,0,team2,none,team2
764,140,145,0,-2,0,1,0,0,team1,none,team1
765,137,141,1,1,0,-1,0,0,team1,none,team2
766,142,143,0,0,0,0,0,0,team2,none,none
767,13,144,1,0,0,0,0,0,team2,none,none
768,138,139,1,2,0,1,0,0,team1,none,team1
769,138,141,0,-4,0,0,0,0,team2,none,none
770,13,139,1,1,0,1,0,0,team1,none,team1
771,140,143,0,0,0,-1,0,0,team2,none,team2
772,137,144,0,2,0,-1,0,0,team2,none,team2
773,142,145,1,0,0,-1,0,0,none,none,team2
774,138,140,0,-1,0,1,0,0,team2,none,team1
775,139,141,0,-1,0,1,0,0,team2,none,team1
776,137,143,0,-2,0,0,0,0,team2,none,none
777,13,142,1,2,0,1,0,0,team1,none,team1
778,144,145,0,0,0,0,0,0,team1,none,none
779,139,142,0,0,0,-1,0,0,team1,none,team2
780,140,144,1,0,0,-1,0,0,none,none,team2
781,137,145,0,-3,0,0,0,0,team2,none,none
782,141,143,0,-2,0,1,0,0,team2,none,team1
783,13,138,1,0,0,1,0,0,none,none,team1
784,139,145,0,-7,0,-1,0,0,team2,none,team2
785,138,142,1,0,0,-1,0,0,none,none,team2
786,137,140,1,0,0,1,-1,0,none,none,team1
787,13,143,1,1,0,-1,0,0,team2,none,team2
788,141,144,1,1,0,-1,0,0,team2,none,team2
789,140,141,0,1,0,1,0,0,team1,none,team1
790,138,145,1,1,0,1,0,0,team2,none,team1
791,13,137,1,0,0,1,0,0,none,none,team1
792,142,144,1,1,0,1,0,0,team1,none,team1
793,139,143,0,-1,0,-1,0,0,team2,none,team2
794,140,142,1,-1,0,-1,0,0,team2,none,team2
795,137,139,1,1,0,-1,0,0,team2,none,team2
796,13,141,1,0,0,1,0,0,none,none,team1
797,143,145,0,-2,0,-1,0,0,team2,none,team2
798,137,138,1,1,0,1,0,0,team2,none,team1
799,143,144,1,0,0,-1,0,0,team1,none,team2
800,141,142,1,-2,0,0,0,0,team2,none,none
801,13,145,0,-1,0,-1,0,0,team2,none,team2
802,139,140,1,2,0,-1,0,0,team2,none,team2
803,141,145,1,-2,0,-1,-1,0,team2,none,team2
804,13,140,1,1,0,0,0,0,team2,none,none
805,138,143,0,-1,0,-1,1,0,team2,none,team2
806,137,142,0,0,0,-1,0,0,none,none,team2
807,139,144,1,0,0,1,0,0,none,none,team1
808,140,145,1,0,0,-1,0,0,none,none,team2
809,137,141,1,0,0,0,0,0,team2,none,none
810,138,139,1,1,0,-1,1,0,none,none,team2
811,13,144,1,-1,0,1,0,0,team2,none,team1
812,142,143,0,1,0,-1,0,0,team1,none,team2
813,140,143,1,0,0,-1,0,0,none,none,team2
814,13,139,1,0,0,1,0,0,team1,none,team1
815,137,144,0,-1,0,0,0,0,team1,none,none
816,142,145,0,-1,0,0,0,0,team2,none,none
817,138,141,1,-1,0,1,0,0,team1,none,team1
818,50,86,1,-4,0,0,0,0,team2,none,none
819,87,88,1,0,0,0,0,0,team1,none,none
820,89,90,1,1,0,1,0,0,team1,none,team1
821,91,92,1,-2,0,0,0,0,team2,none,none
822,6,93,0,0,0,0,0,0,none,none,none
823,86,88,1,0,0,-1,-1,0,none,none,team2
824,89,91,1,-1,0,-1,0,0,team1,none,team2
825,92,93,0,0,0,1,0,0,team2,none,team1
826,6,90,1,5,0,1,0,0,team1,none,team1
827,50,87,1,-1,0,-1,0,0,team2,none,team2
828,89,93,0,-4,0,-1,0,0,team2,none,team2
829,87,90,0,0,0,0,0,0,team2,none,none
830,50,88,1,2,0,0,0,0,team1,none,none
831,86,91,0,-5,0,-1,0,0,team2,none,team2
832,6,92,1,5,0,-1,0,0,team1,none,team2
833,90,91,1,-1,0,-1,0,0,team2,none,team2
834,86,92,1,-1,0,0,0,0,team2,none,none
835,88,89,0,-1,0,1,0,0,team2,none,team1
836,6,87,1,-1,0,-1,0,0,team1,none,team2
837,50,93,1,0,0,0,0,0,none,none,none
838,88,93,0,-1,0,0,0,0,team2,none,none
839,90,92,1,1,0,-1,0,0,team1,none,team2
840,6,91,1,-3,0,-1,0,0,team2,none,team2
841,86,87,1,1,0,1,0,0,team1,none,team1
842,50,89,1,0,0,-1,0,0,team1,none,team2
843,88,91,0,1,0,-1,0,0,team1,none,team2
844,87,92,1,0,0,-1,0,0,team1,none,team2
845,90,93,1,1,0,0,0,0,team1,none,none
846,86,89,1,-3,0,1,0,0,team2,none,team1
847,6,50,0,-3,0,0,0,0,team2,none,none
848,89,92,1,0,0,0,0,0,none,none,none
849,86,93,0,0,0,-1,0,0,team2,none,team2
850,50,90,0,-1,0,1,0,0,none,none,team1
851,87,91,0,-2,0,0,0,0,team2,none,none
852,6,88,1,1,0,0,0,0,team2,none,none
853,91,93,0,1,0,-1,0,0,team1,none,team2
854,88,90,0,-1,0,0,0,0,team2,none,none
855,87,89,0,-1,0,-1,0,0,team2,none,team2
856,50,92,0,-3,0,1,0,0,team2,none,team1
857,6,86,0,-2,0,-1,-2,0,none,none,team2
858,94,95,0,1,0,-1,0,0,team1,none,team2
859,94,104,0,1,0,0,0,0,team1,none,none
860,94,107,0,0,0,-1,0,0,none,none,team2
861,94,112,0,-2,0,1,0,0,team2,none,team1
862,154,155,1,0,0,0,0,0,none,none,none
863,94,156,0,-3,0,-1,0,0,team2,none,team2
864,112,157,0,-5,0,-1,0,0,team2,none,team2
865,104,158,1,1,0,0,0,0,team2,none,none
866,95,107,0,-1,0,-1,0,0,team2,none,team2
867,95,112,0,1,0,0,0,0,team2,none,none
868,104,107,0,1,0,1,0,0,team1,none,team1
869,154,157,0,-2,0,0,0,0,team2,none,none
870,155,156,1,2,0,1,0,0,none,none,team1
871,94,158,1,2,0,1,0,0,team1,none,team1
872,107,112,1,3,0,-1,0,0,team1,none,team2
873,154,158,0,0,0,1,0,0,team2,none,team1
874,104,156,1,1,0,1,0,0,team1,none,team1
875,95,155,1,3,0,1,0,0,team1,none,team1
876,94,157,1,2,0,1,0,0,team1,none,team1
877,95,104,1,1,0,1,0,0,team2,none,team1
878,112,156,1,0,0,1,0,0,team1,none,team1
879,155,157,0,-1,0,0,0,0,team1,none,none
880,107,158,0,0,0,1,0,0,none,none,team1
881,94,154,1,-3,0,-1,0,0,team2,none,team2
882,172,173,1,2,0,1,1,0,team1,none,team1
883,41,174,1,-1,0,0,0,0,team1,none,none
884,175,176,1,1,0,1,0,0,team1,none,team1
885,32,177,1,3,0,1,0,0,team2,none,team1
886,41,175,1,2,0,1,0,0,team1,none,team1
887,173,177,0,-1,0,1,0,0,team2,none,team1
888,172,176,0,-1,0,1,0,0,team2,none,team1
889,32,174,1,0,0,1,0,0,team2,none,team1
890,176,177,1,1,0,1,0,0,team1,none,team1
891,32,175,1,0,0,1,0,0,team2,none,team1
892,41,173,1,2,0,1,0,0,team1,none,team1
893,172,174,1,0,0,1,1,0,team1,none,team1
894,41,176,1,1,0,1,0,0,team1,none,team1
895,173,174,1,-1,0,1,0,0,none,none,team1
896,32,172,1,1,0,-1,0,0,team1,none,team2
897,175,177,1,-2,0,-1,0,0,team2,none,team2
898,174,175,0,-1,0,-1,0,0,team1,none,team2
899,173,176,0,1,0,-1,0,0,team1,none,team2
900,172,177,0,-1,0,1,0,0,team2,none,team1
901,32,41,1,2,0,0,0,0,team1,none,none
902,173,175,1,1,0,1,0,0,team1,none,team1
903,41,172,0,-1,0,-1,-1,0,team1,none,team2
904,32,176,1,1,0,-1,0,0,team1,none,team2
905,174,177,1,0,0,1,0,0,none,none,team1
906,32,173,0,-1,0,-1,0,0,team2,none,team2
907,41,177,1,2,0,1,0,0,team1,none,team1
908,172,175,0,2,0,1,0,0,team1,none,team1
909,174,176,0,0,0,-1,0,0,team2,none,team2
910,32,177,1,0,0,-1,0,0,team2,none,team2
911,175,176,0,1,0,0,0,0,team2,none,none
912,41,174,0,-5,0,-1,0,0,team2,none,team2
913,172,173,1,2,0,1,1,0,team1,none,team1
914,172,176,0,-1,0,1,0,0,team2,none,team1
915,32,174,1,2,0,1,0,0,team1,none,team1
916,173,177,1,2,0,1,1,0,team2,none,team1
917,41,175,1,3,0,1,0,0,team1,none,team1
918,172,174,1,2,0,1,1,0,team1,none,team1
919,32,175,0,-2,0,-1,0,0,none,none,team2
920,41,173,1,5,0,1,0,0,team1,none,team1
921,176,177,0,1,0,-1,0,0,team1,none,team2
922,173,174,1,1,0,1,0,0,team2,none,team1
923,32,172,1,1,0,-1,0,0,team1,none,team2
924,175,177,0,-5,0,0,0,0,team2,none,none
925,41,176,0,0,0,0,0,0,none,none,none
926,172,177,0,1,0,1,0,0,team1,none,team1
927,173,176,1,2,0,1,0,0,team1,none,team1
928,174,175,0,0,0,1,0,0,team1,none,team1
929,32,41,1,1,0,-1,0,0,team1,none,team2
930,32,176,1,0,0,1,0,0,team1,none,team1
931,173,175,0,1,0,1,0,0,team1,none,team1
932,41,172,0,-1,0,-1,0,0,team1,none,team2
933,174,177,0,2,0,0,0,0,team1,none,none
934,172,175,0,-1,0,1,0,0,team1,none,team1
935,41,177,1,-2,0,-1,0,0,team1,none,team2
936,32,173,0,2,0,1,0,0,team1,none,team1
937,174,176,1,-1,0,1,0,0,team2,none,team1
938,32,177,1,-1,0,0,0,0,team2,none,none
939,175,176,1,-3,0,0,0,0,team2,none,none
940,41,174,1,-1,0,-1,0,0,team2,none,team2
941,172,173,1,2,0,0,0,0,team1,none,none
942,41,175,0,0,0,-1,0,0,none,none,team2
943,32,174,0,-1,0,0,0,0,team1,none,none
944,173,177,0,-4,0,1,0,0,team2,none,team1
945,172,176,0,0,0,1,0,0,team1,none,team1
946,172,174,1,4,0,1,0,0,team2,none,team1
947,176,177,0,-1,0,-1,0,0,team2,none,team2
948,32,175,0,-2,0,0,0,0,team2,none,none
949,41,173,1,2,0,1,0,0,team2,none,team1
950,99,103,0,-2,0,0,0,0,team2,none,none
951,52,96,1,1,0,1,0,0,team1,none,team1
952,97,101,1,0,0,1,0,0,team1,none,team1
953,98,100,0,-1,0,0,0,0,team2,none,none
954,46,102,0,0,0,-1,0,0,none,none,team2
955,52,101,1,2,0,1,0,0,team1,none,team1
956,98,99,0,0,0,1,0,0,team2,none,team1
957,96,100,0,-1,0,1,0,0,team2,none,team1
958,102,103,0,-1,0,0,0,0,team2,none,none
959,46,97,1,3,0,-1,0,0,team2,none,team2
960,52,100,1,0,0,1,0,0,team2,none,team1
961,46,103,1,1,0,0,0,0,team1,none,none
962,98,101,1,2,0,0,0,0,team1,none,none
963,99,102,1,1,0,1,0,0,team1,none,team1
964,46,99,1,2,0,0,0,0,team1,none,none
965,97,100,0,-4,0,0,0,0,team1,none,none
966,96,103,1,-1,0,-1,0,0,team2,none,team2
967,98,102,0,-1,0,-1,0,0,team1,none,team2
968,52,97,1,0,0,1,0,0,none,none,team1
969,96,101,0,0,0,-1,0,0,team2,none,team2
970,97,99,0,1,0,1,2,0,none,none,team1
971,52,103,0,0,0,-1,0,0,none,none,team2
972,46,96,0,-2,0,-1,0,0,team1,none,team2
973,100,102,0,-1,0,-1,-1,0,team2,none,team2
974,96,102,0,0,0,-1,0,0,none,none,team2
975,99,101,1,2,0,1,1,0,team1,none,team1
976,97,98,0,0,0,0,0,0,none,none,none
977,100,103,0,-2,0,0,0,0,team2,none,none
978,46,101,0,0,0,-1,0,0,team1,none,team2
979,52,98,1,3,0,1,0,0,team1,none,team1
980,37,84,1,1,0,0,0,0,team1,none,none
981,37,84,0,0,0,1,0,0,team2,none,team1
982,37,84,0,-1,0,-1,0,0,team2,none,team2
983,72,75,1,-1,0,1,0,0,team2,none,team1
984,72,75,0,0,0,-1,0,0,none,none,team2
985,72,75,0,-2,0,0,0,0,team2,none,none
986,70,83,0,-4,0,-1,0,0,team2,none,team2
987,70,83,0,-4,0,0,0,0,team2,none,none
988,51,68,0,-2,0,0,0,0,team2,none,none
989,51,68,0,0,0,0,0,0,team2,none,none
990,74,84,1,4,0,1,1,0,team1,none,team1
991,74,84,0,0,0,1,0,0,none,none,team1
992,74,84,1,-1,0,1,0,0,team2,none,team1
993,72,80,1,1,0,1,0,0,team1,none,team1
994,72,80,0,1,0,1,0,0,team1,none,team1
995,72,80,0,2,0,0,0,0,team1,none,none
996,37,70,1,-1,0,-1,0,0,team2,none,team2
997,37,70,1,0,0,0,0,0,team1,none,none
998,51,75,0,-1,0,0,0,0,team2,none,none
999,51,75,0,-1,0,0,0,0,team2,none,none
1000,80,83,0,0,0,1,0,0,none,none,team1
1001,80,83,1,0,0,0,0,0,none,none,none
1002,80,83,1,1,0,0,0,0,team1,none,none
1003,68,74,0,-4,0,1,0,0,team2,none,team1
1004,68,74,1,0,0,1,0,0,none,none,team1
1005,68,74,1,2,0,0,1,0,team1,none,none
1006,68,70,1,1,0,0,0,0,team2,none,none
1007,68,70,0,1,0,0,0,0,team1,none,none
1008,68,70,1,3,0,0,0,0,team1,none,none
1009,51,83,0,0,0,0,0,0,none,none,none
1010,51,83,1,1,0,0,0,0,team1,none,none
1011,51,83,1,0,0,0,0,0,none,none,none
1012,72,84,0,0,0,1,0,0,none,none,team1
1013,72,84,0,-1,0,1,0,0,team1,none,team1
1014,74,80,0,-1,0,1,0,0,team1,none,team1
1015,74,80,0,-1,0,1,0,0,team2,none,team1
1016,37,75,0,0,0,0,0,0,none,none,none
1017,37,75,0,1,0,0,0,0,team1,none,none
1018,51,70,1,1,0,-1,0,0,team1,none,team2
1019,51,70,0,-2,0,-1,0,0,team2,none,team2
1020,51,70,1,1,0,0,0,0,team1,none,none
1021,68,80,1,0,0,0,0,0,none,none,none
1022,68,80,0,2,0,0,0,0,team1,none,none
1023,68,80,0,0,0,1,0,0,none,none,team1
1024,74,83,1,-1,0,0,0,0,team2,none,none
1025,74,83,1,-1,0,-1,0,0,team2,none,team2
1026,37,72,1,1,0,1,0,0,team1,none,team1
1027,37,72,1,0,0,1,0,0,none,none,team1
1028,75,84,0,1,0,0,0,0,team1,none,none
1029,75,84,1,0,0,1,0,0,none,none,team1
1030,75,84,0,1,0,-1,0,0,team1,none,team2
1031,74,75,0,-2,0,0,0,0,team2,none,none
1032,74,75,0,-3,0,1,0,0,team2,none,team1
1033,80,84,0,0,0,1,0,0,none,none,team1
1034,80,84,1,0,0,0,0,0,none,none,none
1035,80,84,0,1,0,1,0,0,team1,none,team1
1036,37,51,0,-2,0,0,0,0,team2,none,none
1037,37,51,1,0,0,1,0,0,team1,none,team1
1038,37,51,1,4,0,1,0,0,team1,none,team1
1039,70,72,1,1,0,-1,0,0,team1,none,team2
1040,70,72,1,0,0,0,0,0,none,none,none
1041,68,83,1,2,0,0,0,0,team1,none,none
1042,68,83,0,0,0,-1,0,0,none,none,team2
1043,68,83,1,3,0,1,0,0,team1,none,team1
1044,75,80,0,0,0,0,0,0,none,none,none
1045,75,80,1,6,0,0,0,0,team1,none,none
1046,75,80,1,6,0,0,0,0,team1,none,none
1047,51,74,0,0,0,1,0,0,none,none,team1
1048,51,74,1,2,0,1,1,0,team1,none,team1
1049,51,74,0,-3,0,0,0,0,team2,none,none
1050,70,84,0,2,0,1,0,0,team1,none,team1
1051,70,84,0,1,0,0,0,0,team1,none,none
1052,68,72,0,-1,0,0,0,0,team1,none,none
1053,68,72,1,0,0,0,0,0,team1,none,none
1054,68,72,0,-2,0,-1,-1,0,team2,none,team2
1055,37,83,0,0,0,0,0,0,none,none,none
1056,37,83,0,0,0,0,0,0,team2,none,none
1057,72,83,0,-1,0,1,0,0,team2,none,team1
1058,72,83,1,0,0,1,0,0,team1,none,team1
1059,72,83,1,0,0,1,0,0,none,none,team1
1060,51,84,0,0,0,0,0,0,none,none,none
1061,51,84,0,1,0,1,0,0,team1,none,team1
1062,68,75,1,1,0,0,0,0,team1,none,none
1063,68,75,0,-2,0,1,0,0,team2,none,team1
